0|0.372950448836
1|0.159122939713
2|0.166806166465
3|0.12295616359
4|0.137901228757
5|0.125992499478
6|0.112930010224
7|0.120849085196
8|0.103630767458
9|0.0770384085758
10|0.0756453092981
11|0.0712918355234
12|0.0518034273057
13|0.0500756629052
14|0.043943523573
15|0.0387918983259
16|0.0264036078405
17|0.0335522617922
18|0.0270844527081
19|0.0532474776935
20|0.0449186312697
21|0.0365955282774
22|0.0358984518516
23|0.0446231106931
24|0.0407343292443
25|0.0325034261194
26|0.0352885069196
27|0.0386714716079
28|0.0324778049998
29|0.031634014141
30|0.0298423872623
31|0.0276609992862
32|0.0262227831636
33|0.0269420029363
34|0.0226267276157
35|0.0213835024989
36|0.0200149092121
37|0.019512609855
38|0.0190192448247
39|0.0172256348358
40|0.015666070188
41|0.0151709440937
42|0.0118654692952
43|0.0129065893278
44|0.0117886114965
45|0.0123671692106
46|0.0112471263165
47|0.0107474966529
48|0.00997723932613
49|0.00634862100231
50|0.00849261054693
51|0.0068600966534
52|0.00642484049875
53|0.00397529834036
54|0.00246095330644
55|0.00489757229512
56|0.00381504939354
57|0.0081770267646
58|0.00461714857692
59|0.00458375792996
60|0.00293488880833
61|0.00217024863362
62|0.00158799609188
63|0.00113532728944
64|0.000830327248569
65|0.000618090104592
66|0.000466634125656
67|0.000356352326786
68|0.000274722213926
69|0.000213474411161
70|0.000166994800003
71|0.000131382199817
72|0.000103871621869
73|8.24698918991e-05
74|6.57190472249e-05
75|5.25389892816e-05
76|4.21206262104e-05
77|3.38519473637e-05
78|2.72660321473e-05
79|2.2003944339e-05
80|1.77878995586e-05
81|1.44016310661e-05
82|1.16758690952e-05
83|9.47749828811e-06
