0|0.860654549062
1|0.149059005861
2|0.0862128464776
3|0.0769344079662
4|0.0867816688422
5|0.0611480946353
6|0.0977369350637
7|0.0931480944519
8|0.0828707266294
9|0.0850512407892
10|0.0630902164191
11|0.0776465616957
12|0.0808862386391
13|0.0716724233034
14|0.0679632703559
15|0.0669879505224
16|0.0704793014207
17|0.0716283047635
18|0.072585520642
19|0.0565812730331
20|0.0693677941347
21|0.0668148081787
22|0.0681868407616
23|0.0678895510794
24|0.0591941620934
25|0.061125738774
26|0.049788574397
27|0.0488617010606
28|0.0519741976719
29|0.0398008364053
30|0.038868552964
31|0.0381253407898
32|0.0402150142669
33|0.0365523468231
34|0.0375869251761
35|0.0408962406376
36|0.0272903544768
37|0.0256869351033
38|0.0140860798592
39|0.0243526810393
40|0.0263385462272
41|0.0215221465785
42|0.0274770801309
43|0.0278588626378
44|0.0259808317418
45|0.0261710834568
46|0.0253082315844
47|0.0232471507575
48|0.0224781728909
49|0.0241441587171
50|0.0275865014288
51|0.0225609195013
52|0.0178420849746
53|0.0191352132302
54|0.0192505488517
55|0.0223549317975
56|0.0174585857411
57|0.0139340312843
58|0.0190679008775
59|0.0131906456741
60|0.0209789573862
61|0.0161522878067
62|0.0171632711698
63|0.01490118375
64|0.0181480327998
65|0.0137531381044
66|0.0165711340229
67|0.0181271677774
68|0.0140664358541
69|0.0113481499211
70|0.0122987994421
71|0.0077771535913
72|0.00393817368849
73|0.000161006150204
